,SPX,VIX
2011-05-19,639.4873153504578,0.166878329429311
2011-05-20,639.6811948791942,0.1656881468780475
2011-05-23,646.4999978817535,0.15474256663403302
2011-05-24,647.6841497159062,0.1528771918357963
2011-05-25,645.4834419888305,0.15659341563233725
2011-05-26,652.3725026739064,0.14814180596656862
2011-05-27,654.8641377664702,0.14496660135359174
2011-05-31,658.3671747205815,0.14100596468794802
2011-06-01,652.4745316920034,0.15277980972617025
2011-06-02,650.5850573576017,0.15503329869071153
2011-06-03,649.3102580318804,0.15584718812211373
2011-06-06,651.7736166602606,0.14806460508085748
2011-06-07,651.1323277221239,0.14813484041451633
2011-06-08,648.9620646111478,0.1508177246325993
2011-06-09,652.9410919457605,0.144272336010941
2011-06-10,655.110016709881,0.14047006189310968
2011-06-13,652.5344832960321,0.1435430233520611
2011-06-14,651.238667598878,0.1446813380821913
2011-06-15,662.7178821511911,0.13524251123664954
2011-06-16,667.1458252108425,0.1302008732566671
2011-06-17,670.4414507995074,0.12681079310697568
2011-06-20,671.0587670715197,0.12857008068478515
2011-06-21,674.5652039396331,0.1246459138616838
2011-06-22,672.2948511983043,0.12934067389300907
2011-06-23,675.3114015891874,0.1256925207188911
2011-06-24,675.8157248877662,0.12554323106470522
2011-06-27,673.0821697715575,0.1312436869208344
2011-06-28,674.0322586400687,0.12948309326864366
2011-06-29,672.5211177352356,0.13167311151453248
2011-06-30,676.3839029865624,0.12637797350562696
2011-07-01,672.3774623530525,0.13366620375459204
2011-07-05,667.875288999011,0.1391662808755455
2011-07-06,664.6623260973968,0.14344360793093447
2011-07-07,662.0298537481847,0.1461496400413708
2011-07-08,657.1296421486303,0.15352237770839425
2011-07-11,654.9100924704434,0.1497248490428133
2011-07-12,658.065348087624,0.1432111321637689
2011-07-13,656.2447834205238,0.14461746240929682
2011-07-14,679.6170773508027,0.1445779945522087
2011-07-15,664.3521558165346,0.1818375230333608
2011-07-18,663.6584968772274,0.1764211999038376
2011-07-19,658.7037602712194,0.18337576017474283
2011-07-20,655.9526824538063,0.1851830928512289
2011-07-21,663.1815987496018,0.1739106340841839
2011-07-22,670.3816041921727,0.16400563691176512
2011-07-25,680.6842869367683,0.1519338429592873
2011-07-26,681.5735334325364,0.1510896758294204
2011-07-27,684.125215702499,0.1479628172009009
2011-07-28,674.4976194268195,0.16820891921924158
2011-07-29,672.0725808003083,0.17076995207851575
2011-08-01,654.0599853137036,0.21193064104247372
2011-08-02,658.8296134426632,0.20059978495689987
2011-08-03,667.786802353796,0.18721134468756273
2011-08-04,673.2641195520971,0.1781086101692611
2011-08-05,678.2604916612235,0.17042838597864834
2011-08-08,684.7150628890979,0.16043385908908875
2011-08-09,679.3535222770305,0.16991737919671837
2011-08-10,691.3601055188268,0.15841132350395748
2011-08-11,686.1827499374405,0.16789393970576122
2011-08-12,701.8027936879258,0.15617175231001051
2011-08-15,719.4530462311691,0.14744240079147097
2011-08-16,729.2934745078882,0.14007931166041326
2011-08-17,733.1460578717655,0.13854023744538868
2011-08-18,738.4391249067708,0.13543129889221922
2011-08-19,735.8793595220686,0.1424188803167918
2011-08-22,721.377312033033,0.17672617092631332
2011-08-23,717.250521750084,0.1817021342754742
2011-08-24,727.7206566483101,0.16934816521208343
2011-08-25,735.260612035363,0.16040206294019316
2011-08-26,729.5644526181018,0.16980692690479246
2011-08-29,722.8097855039896,0.17796570875577447
2011-08-30,708.6308995499056,0.20492910535323877
2011-08-31,702.6390500649308,0.21059806628805744
2011-09-01,692.6145750252158,0.2247106754800227
2011-09-02,696.3952477449084,0.2133551810660937
2011-09-06,704.1850240661568,0.1863060288468824
2011-09-07,702.0108034309893,0.18705322080292863
2011-09-08,693.8416568440358,0.19945995903906133
2011-09-09,688.7737155043359,0.20419243699015732
2011-09-12,689.6176442436118,0.1903807708267971
2011-09-13,696.9396603863911,0.17899619711641246
2011-09-14,698.9268316473174,0.17418620935699314
2011-09-15,710.7274949650408,0.16238806617364693
2011-09-16,707.4070256349088,0.16761711417511355
2011-09-19,718.4737884441103,0.15516109434371572
2011-09-20,720.2784998820733,0.1531980666324539
2011-09-21,739.0679363381189,0.1433830791286686
2011-09-22,733.1561736551853,0.15559172499917398
2011-09-23,735.4374845556152,0.15367129316883998
2011-09-26,742.2871421789108,0.14823386499700147
2011-09-27,731.0273607821991,0.17051638610519784
2011-09-28,717.7211044056442,0.19606328808865772
2011-09-29,722.5822329489921,0.18680921130301315
2011-09-30,720.4723365891533,0.1874983830598638
2011-10-03,719.8040526212231,0.18069948040331757
2011-10-04,715.965648099938,0.18443064914369314
2011-10-05,715.9068052277047,0.18158638680611802
2011-10-06,693.1359158764794,0.23643333536431355
2011-10-07,708.9768521934259,0.21747394093766378
2011-10-10,680.4895662590196,0.2812820378961407
2011-10-11,686.9630488053068,0.26459591527610776
2011-10-12,687.1927999962575,0.25736614479486053
2011-10-13,701.0420656169777,0.2380530391728747
2011-10-14,705.4106930122747,0.22856258329072754
2011-10-17,698.0982726581295,0.23233042953226418
2011-10-18,702.6508349896465,0.2224559413583888
2011-10-19,702.4298980898628,0.21961090679883727
2011-10-20,693.6826785227371,0.23246675006916517
2011-10-21,688.0916206120171,0.23762075373702712
2011-10-24,681.2228272909579,0.23584607518176218
2011-10-25,683.1583462951157,0.22788276823056625
2011-10-26,687.0882685306599,0.21821259667271714
2011-10-27,678.1709147668241,0.23165475852270795
2011-10-28,678.6889557020778,0.22597965411476828
2011-10-31,676.6400362145615,0.21684797436600542
2011-11-01,674.1854844364632,0.21694780111164835
2011-11-02,667.729437375997,0.22489423315752416
2011-11-03,662.646119116946,0.22921960612451564
2011-11-04,664.1491786223529,0.22171127900153592
2011-11-07,667.6689153637066,0.20426652112877158
2011-11-08,669.3065656404922,0.1988609391384618
2011-11-09,671.8862961849944,0.19270451585796933
2011-11-10,672.0478755706956,0.19038984578987794
2011-11-11,673.2104149964964,0.18673679331776358
2011-11-14,673.3243760116194,0.1815245302653633
2011-11-15,672.6698365424397,0.18096067257086726
2011-11-16,672.2041000963031,0.18002979528238128
2011-11-17,668.1135993227326,0.18563658593036178
2011-11-18,657.2424452490241,0.20749851603977706
2011-11-21,659.5128509768581,0.19287757473917994
2011-11-22,661.1065268584817,0.187755736187055
2011-11-23,661.6358850806423,0.1845953071990283
2011-11-25,660.9999575371072,0.18148749456985758
2011-11-28,665.8314811884468,0.17000503446356957
2011-11-29,668.5651593864719,0.165380471926525
2011-11-30,678.6715717044158,0.1561561314405173
2011-12-01,674.3637916198477,0.1646383129766814
2011-12-02,679.402656768024,0.15845256722131762
2011-12-05,681.641631782602,0.15614700200190115
2011-12-06,686.8830613681454,0.1503210603459818
2011-12-07,680.8220741018499,0.16256116701920392
2011-12-08,681.5631657645399,0.1610530705500262
2011-12-09,679.4258958794742,0.1641607157626798
2011-12-12,678.4213436043862,0.16319337166136066
2011-12-13,685.1536276025853,0.15508091750698907
2011-12-14,682.175355227864,0.16006208590814916
2011-12-15,666.8230611837374,0.19773791045047556
2011-12-16,664.9384557749332,0.19721070939804647
2011-12-19,675.1180651214083,0.17814025924034357
2011-12-20,674.287247965789,0.17807159664286698
2011-12-21,658.3143759135542,0.21627319881502372
2011-12-22,650.4223093225245,0.22772657645786115
2011-12-23,642.9555445863278,0.2372929696594389
2011-12-27,619.3420560727242,0.28596332243929723
2011-12-28,621.7975013616676,0.27296542286950265
2011-12-29,625.8371981602535,0.25930640852928194
2011-12-30,627.7804866928137,0.24982932031556676
2012-01-03,630.7559151210288,0.22557015213175668
2012-01-04,630.3737384042302,0.22260584972019315
2012-01-05,635.6390222908032,0.21231996079029
2012-01-06,631.9288521605521,0.21673776894450092
2012-01-09,630.9913794877596,0.2098320436036476
2012-01-10,628.3506457672008,0.211842327111608
2012-01-11,630.1431906528765,0.20608796844584992
2012-01-12,629.453579825214,0.20467629043381225
2012-01-13,629.3791205527035,0.20224398394868265
2012-01-17,629.4953644440263,0.19300611594194722
2012-01-18,631.2367761423064,0.18841386545928948
2012-01-19,626.5761322833421,0.19594179019292063
2012-01-20,625.117532120305,0.196064470985975
2012-01-23,622.3350827936358,0.19412132194240111
2012-01-24,625.5201816973108,0.1871037488716642
2012-01-25,627.0990531510138,0.1828497633634633
2012-01-26,630.8251324427539,0.17634391920342013
2012-01-27,628.7320621397703,0.17922153471434304
2012-01-30,634.8025728928424,0.16854270885707853
2012-01-31,632.0702624351975,0.17327405730028078
2012-02-01,633.5287137875353,0.17024048937739553
2012-02-02,632.9921524944947,0.17050228614321425
2012-02-03,634.5171325388599,0.16745545885318325
2012-02-06,645.1865199872955,0.15733472665740314
2012-02-07,649.2662983187997,0.1529217606497173
2012-02-08,648.5349444928656,0.1553243832176738
2012-02-09,655.9519535878288,0.14841247134305624
2012-02-10,668.0371136170651,0.14105352422189868
2012-02-13,673.0797763496194,0.1422029411569838
2012-02-14,674.8121885402686,0.14201273349857352
2012-02-15,686.6605841780197,0.13484601207646985
2012-02-16,686.96877198952,0.13763512078876083
2012-02-17,687.1635764504225,0.14003667994494665
2012-02-21,687.6801484998467,0.14562795209770696
2012-02-22,688.8330989063932,0.14483619046303361
2012-02-23,692.9314992501404,0.1406004013519052
2012-02-24,696.1763915894401,0.13762658218138737
2012-02-27,696.405566708288,0.1404571383282645
2012-02-28,690.9324091113773,0.15106297965273954
2012-02-29,693.60864602705,0.14707028814829634
2012-03-01,690.9664492864717,0.1512739489917325
2012-03-02,692.6604003396166,0.1482845925712586
2012-03-05,691.4484705282491,0.1487378835850679
2012-03-06,691.6496470563495,0.14770248110589354
2012-03-07,685.9542900405324,0.15769949029449198
2012-03-08,688.1640260997216,0.15307271789561497
2012-03-09,687.8138507818361,0.1523878668790028
2012-03-12,689.130948232398,0.14715245706844676
2012-03-13,690.1000844490864,0.14497316855172718
2012-03-14,686.2261190300554,0.1511846332193007
2012-03-15,684.605524255242,0.1525163362429502
2012-03-16,679.5228285906725,0.16060177933734948
2012-03-19,682.1116325293425,0.1511975948267697
2012-03-20,683.8435245143191,0.14757081402432842
2012-03-21,682.2983758377977,0.1491576144675811
2012-03-22,685.9821478925822,0.14357429162191698
2012-03-23,685.1909140571129,0.1443061294720185
2012-03-26,691.6678591672699,0.1360173527239779
2012-03-27,691.0683590224181,0.1372353784991078
2012-03-28,694.2553856897638,0.13338590000867923
2012-03-29,697.1122675217289,0.13027291721852646
2012-03-30,698.0123923577962,0.1297781198627469
2012-04-02,697.3043692444528,0.13256517467600037
2012-04-03,688.4936237473498,0.1515838426008703
2012-04-04,687.024238944187,0.15245182365461943
2012-04-05,690.2879280011605,0.14680687287817412
2012-04-09,692.0422992544665,0.1408173871414185
2012-04-10,696.2625921730281,0.1354206136877192
2012-04-11,693.6467251882383,0.13986007934396488
2012-04-12,702.0570156804451,0.1322946694406018
2012-04-13,693.7707292314802,0.1499281091746082
2012-04-16,702.8620432391011,0.13954236966926276
2012-04-17,708.8996493770647,0.13352878101576576
2012-04-18,725.1020737990044,0.12701233266827222
2012-04-19,716.5008314450967,0.1459746452979264
2012-04-20,711.3286407067011,0.1556479758860314
2012-04-23,724.1402988192868,0.14511011482264094
2012-04-24,711.4017363363723,0.17269060789081142
2012-04-25,717.2520422608792,0.1646272469478519
2012-04-26,719.532792492935,0.1610248546569039
2012-04-27,720.6636428575334,0.15909069933430484
2012-04-30,724.2771993988221,0.15320293510412067
2012-05-01,717.3746820616653,0.16536028405365347
2012-05-02,709.167391574513,0.17933039992509808
2012-05-03,696.1125590745207,0.2047308317853091
2012-05-04,689.5838152806929,0.21180730834881703
2012-05-07,688.3362400433369,0.19878269050419708
2012-05-08,705.3285846459305,0.1848433749573462
2012-05-09,693.2858349870212,0.20785928009918372
2012-05-10,693.5305004433626,0.2037099318867381
2012-05-11,692.002682102718,0.2025872787471786
2012-05-14,692.8952053412695,0.19147069873212225
2012-05-15,691.4472742615475,0.1909711309759916
2012-05-16,694.4841546033138,0.18417900072852011
2012-05-17,691.060417322234,0.18769199632388933
2012-05-18,685.2651648795434,0.19554152188393037
2012-05-21,677.5273987870949,0.20106052863783785
2012-05-22,687.5880743115217,0.18771293649467966
2012-05-23,723.8822567855021,0.1903509839471052
2012-05-24,720.9187481282424,0.19661050575505995
2012-05-25,714.1235099187578,0.20869963624559038
2012-05-29,705.9377183572302,0.21865935806048709
2012-05-30,708.0907571434982,0.21288427541616473
2012-05-31,721.4685615931845,0.19840461725477787
2012-06-01,734.9572495113368,0.18567871803971306
2012-06-04,732.4114352794187,0.19107518503711168
2012-06-05,734.1955330281575,0.18813949526509574
2012-06-06,723.6793927781232,0.20671992141571716
2012-06-07,739.4625042953484,0.19178829162625946
2012-06-08,747.6071186454419,0.18268880160896292
2012-06-11,743.5187827999233,0.18945110136254972
2012-06-12,749.1444131074029,0.18192621153415006
2012-06-13,745.7407347235471,0.18663736220653204
2012-06-14,750.6712138063345,0.17973977677578845
2012-06-15,759.8099069027351,0.17003242284894604
2012-06-18,754.8909187115255,0.1781780506906793
2012-06-19,750.5764439226272,0.18373167784252276
2012-06-20,754.6229058174789,0.17710482013362697
2012-06-21,749.7700871164516,0.1834538936078033
2012-06-22,742.7675267673308,0.19311842866474346
2012-06-25,748.7096411479607,0.17796428266661257
2012-06-26,751.0244260325373,0.17332353862972888
2012-06-27,754.5595002422975,0.16770784561168212
2012-06-28,762.5814151543369,0.15881147625681247
2012-06-29,769.0569803273518,0.1520499283792609
2012-07-02,778.1110076051579,0.14501325826348377
2012-07-03,810.2247433271598,0.14185473081503944
2012-07-05,796.9478751546559,0.17178972232148587
2012-07-06,794.147471798161,0.17629427683944782
2012-07-09,802.700824226408,0.1667757942397666
2012-07-10,793.8793625163588,0.18102873822557128
2012-07-11,792.3978694072553,0.18178574352605523
2012-07-12,810.6224187471844,0.16804549451789397
2012-07-13,824.4731113542176,0.15722797052081086
2012-07-16,830.4865810276715,0.1551327731859552
2012-07-17,835.7003450571415,0.15088362845619788
2012-07-18,832.2505962873558,0.15701937815182565
2012-07-19,839.2864606068215,0.15061012343159327
2012-07-20,837.8547556414273,0.1536017186870705
2012-07-23,838.6964681646775,0.15357785747442237
2012-07-24,830.1580611925,0.16642940499258238
2012-07-25,841.3233883480902,0.15553009253135913
2012-07-26,828.8990751762256,0.17572070848189456
2012-07-27,821.8649572562374,0.18404639732484676
2012-07-30,822.3479650039227,0.17512437697300456
2012-07-31,833.4549942482146,0.16330912763369076
2012-08-01,829.8241746340948,0.16727564840431094
2012-08-02,839.2275321462178,0.1572941849038628
2012-08-03,826.5908672377667,0.1778604010649336
2012-08-06,810.4924871463334,0.20043514912799568
2012-08-07,810.4599316703546,0.19607268219040436
2012-08-08,819.4948681587456,0.18356896635337083
2012-08-09,836.1678533829893,0.1696088427083663
2012-08-10,834.1213715243777,0.17169259444964555
2012-08-13,826.3642016524046,0.18009720655787886
2012-08-14,828.2449043102918,0.17562486715038528
2012-08-15,828.4234471988723,0.17348045053525174
2012-08-16,831.5881061650741,0.1680929234086518
2012-08-17,827.9172482615076,0.1717052065796717
2012-08-20,824.7320232727398,0.17058612405224138
2012-08-21,833.4464422258743,0.1605587898487233
2012-08-22,838.4578250081425,0.154401009867035
2012-08-23,847.3490692198379,0.14610038380221493
2012-08-24,851.5728391694644,0.142217043425068
2012-08-27,851.134454236815,0.14450976661662093
2012-08-28,857.355551544161,0.13858788075479014
2012-08-29,858.1023437669744,0.1384024246138216
2012-08-30,854.7497748979433,0.1433690997361045
2012-08-31,851.1149790386954,0.14812800946023916
2012-09-04,849.5513383166026,0.1471804059838297
2012-09-05,838.6725542262735,0.16413778100122195
2012-09-06,835.2219955884143,0.16633187014716405
2012-09-07,847.236693756624,0.15470524607943142
2012-09-10,842.6850207605727,0.1576471459277483
2012-09-11,847.7237868162117,0.15085555482782642
2012-09-12,844.8594296818414,0.15366344355449207
2012-09-13,844.6709340148544,0.15254700861343384
2012-09-14,850.9418581883411,0.14527713314309912
2012-09-17,850.1601506391526,0.14461795128385016
2012-09-18,853.0512472702553,0.14078604107107973
2012-09-19,852.2695778091822,0.1413904494085634
2012-09-20,851.7829790009396,0.14147525144742162
2012-09-21,856.9406850882139,0.13584261987378257
2012-09-24,851.7440315852699,0.142999101100076
2012-09-25,851.1041868056346,0.14287272926272104
2012-09-26,842.1366164357977,0.1562869341036746
2012-09-27,847.1104340663148,0.14917703686136785
2012-09-28,852.5335789877231,0.14255056050490453
2012-10-01,849.6191105436777,0.1444992762056254
2012-10-02,853.0367561442998,0.13989102730601993
2012-10-03,851.6272234157345,0.1411151253929662
2012-10-04,860.5642988398492,0.13320960568524273
2012-10-05,850.6317248091084,0.1495833875858923
2012-10-08,849.9376533563086,0.1469279287127214
2012-10-09,847.3210983752921,0.14924454943663015
2012-10-10,846.8590299200612,0.14839482397959583
2012-10-11,845.6346500936445,0.14856870449541962
2012-10-12,858.7378408076321,0.13893671887532166
2012-10-15,864.5105236119938,0.13343152577132272
2012-10-16,867.8434686346242,0.13044100971732264
2012-10-17,868.4302898165156,0.13048092528633595
2012-10-18,875.4562948367824,0.12491988571668357
2012-10-19,870.6937700247653,0.13267431927937315
2012-10-22,872.0467974406764,0.1318605936000709
2012-10-23,875.4031771051203,0.1285966024468078
2012-10-24,874.8481660998538,0.12973052320625852
2012-10-25,870.534476994742,0.13586020288896408
2012-10-26,882.5711711153906,0.12754537744184188
2012-10-31,878.4721890186547,0.13551080500406007
2012-11-01,871.9528942620881,0.1445303029307845
2012-11-02,873.4140132367822,0.1415988331219094
2012-11-05,887.5204400960392,0.130669172934664
2012-11-06,878.3428394170721,0.1452383803789835
2012-11-07,874.8253128105071,0.14900378994289992
2012-11-08,869.0093327454613,0.15592784273681437
2012-11-09,874.9016555008058,0.1484670035254177
2012-11-12,870.080057694515,0.1518153485814653
2012-11-13,878.2350628149969,0.14340393024285014
2012-11-14,874.8842106021914,0.14717266247854746
2012-11-15,883.579746125895,0.139086865727082
2012-11-16,869.4257515834923,0.1634306369257749
2012-11-19,862.110846156495,0.16822457806434535
2012-11-20,879.928326158847,0.1566069571352276
2012-11-21,871.2217099842794,0.16883264707399823
2012-11-23,889.8973290058398,0.15546133010981125
2012-11-26,891.7861013637721,0.15344268561020424
2012-11-27,893.813354752052,0.15115020607822074
2012-11-28,899.6307046370857,0.14564167131315556
2012-11-29,899.3258164476607,0.14647284100411956
2012-11-30,897.355115183365,0.14907013059995672
2012-12-03,877.8397711504582,0.18385535441222609
2012-12-04,868.1695028907569,0.19509678732174673
2012-12-05,867.5897754311084,0.19147173041780574
2012-12-06,872.5518371250089,0.18250387640187543
2012-12-07,870.354505421006,0.18219090551959147
2012-12-10,878.8715400362402,0.16624342691914754
2012-12-11,879.4362610541834,0.16411238828944374
2012-12-12,886.7501924957973,0.1561803724589233
2012-12-13,882.274770913665,0.16154719488087704
2012-12-14,870.1931954204796,0.17972811455539586
2012-12-17,863.3004484514809,0.18176503539410355
2012-12-18,866.1889910545372,0.1754910888333977
2012-12-19,862.7651853290508,0.17742505444967827
2012-12-20,881.5694423496408,0.1653111550936045
2012-12-21,879.8199128373244,0.16678783014630155
2012-12-24,873.6264644163383,0.17232321725205535
2012-12-26,879.3690929597064,0.16313403163110682
2012-12-27,877.2152477063898,0.1647541480957853
2012-12-28,861.3637645427445,0.1911913170525738
2012-12-31,865.2727562322168,0.17727429565534575
2013-01-02,863.9645437201641,0.17440330415914945
2013-01-03,860.0184549818343,0.17747525700829325
2013-01-04,845.8807260176584,0.19953729787425328
2013-01-07,845.6744400185049,0.18771971975054763
2013-01-08,844.9053353724412,0.18532186537430884
2013-01-09,849.925616957924,0.1771208942488047
2013-01-10,841.1578580925259,0.1885298788651114
2013-01-11,838.8318987736853,0.18822444415075612
2013-01-14,849.2434711887056,0.17080643332098555
2013-01-15,848.2426158527043,0.17064454547408275
2013-01-16,851.5852352425737,0.16557614488524108
2013-01-17,858.7161737401988,0.15806539436009395
2013-01-18,857.4805562084581,0.1593759072264661
2013-01-22,847.215810836447,0.17373095349724343
2013-01-23,850.4616382673165,0.16810129809482377
2013-01-24,854.6289399383809,0.16221525716873653
2013-01-25,861.6370952847053,0.15486404514830246
2013-01-28,852.6217760299022,0.16806636229742364
2013-01-29,852.57932159416,0.16638551452717093
2013-01-30,848.3417762030172,0.17060579113559746
2013-01-31,838.6932122788911,0.1842016396114838
2013-02-01,842.1589112861451,0.1771758881522208
2013-02-04,843.3846448537049,0.1685583955758483
2013-02-05,841.8687865795129,0.16861269419407576
2013-02-06,841.9398809313651,0.16656794805160757
2013-02-07,844.8263901356523,0.16164055518854092
2013-02-08,842.7690115176938,0.16299617408619352
2013-02-11,843.6229731740145,0.15765029836712413
2013-02-12,850.9665710587035,0.150146950038042
2013-02-13,857.5704044124735,0.14396335074732464
2013-02-14,852.2075828533916,0.15210034826480084
2013-02-15,854.4921883318108,0.1491389863705242
2013-02-19,856.5445799240277,0.14556230880034876
2013-02-20,852.5150308140866,0.1509472070673264
2013-02-21,849.9820750820746,0.1534897295267434
2013-02-22,852.4719791066304,0.1496755565933534
2013-02-25,859.1292567130592,0.1416372100332613
2013-02-26,858.1541462398749,0.1428867312199234
2013-02-27,856.1476508836538,0.14530183253449824
2013-02-28,856.6504275099753,0.14421751224696502
2013-03-01,854.3197196069563,0.1468246429590417
2013-03-04,854.242191807915,0.1446801793417407
2013-03-05,857.2774344680157,0.1408184947605862
2013-03-06,858.637238001017,0.13897522369553117
2013-03-07,872.2614373931394,0.13165657741214945
2013-03-08,876.9642343520086,0.1283196775862621
2013-03-11,879.2214550928777,0.12946963356946556
2013-03-12,884.6463142184651,0.12550948954040916
2013-03-13,882.0960554605581,0.13013963808567097
2013-03-14,880.9615450519474,0.13230794764819337
2013-03-15,886.3265710875834,0.12789188949267302
2013-03-18,892.9015791175431,0.12453569538881393
2013-03-19,902.8598338359214,0.11869297529298209
2013-03-20,904.3807974980225,0.11902131976420735
2013-03-21,900.6383100550572,0.12564466657693343
2013-03-22,898.81147166451,0.12885397937238308
2013-03-25,910.4772216236922,0.12277264299006177
2013-03-26,908.2347337518489,0.1268474796316303
2013-03-27,911.7075406562275,0.12425712680257636
2013-03-28,913.7158417786335,0.12317825131692355
2013-04-01,916.076969567733,0.12366122986996653
2013-04-02,908.1769397859932,0.1358227788874942
2013-04-03,916.5552718839062,0.128848200318307
2013-04-04,925.242799179722,0.12260620056896421
2013-04-05,933.2704201882036,0.11742002171370189
2013-04-08,937.5500057912128,0.11765818081718718
2013-04-09,947.780158724201,0.11195217786710268
2013-04-10,944.1566512925954,0.11847750457668801
2013-04-11,944.6007415831918,0.11931304190743733
2013-04-12,947.4722931079715,0.1176210015546169
2013-04-15,952.3381914526766,0.11616395620809947
2013-04-16,955.2269557358145,0.11447408440456054
2013-04-17,949.4740745215515,0.12312166816653472
2013-04-18,950.5162713821666,0.1222924990242654
2013-04-19,946.8732473380428,0.12700559844213447
2013-04-22,954.20563009166,0.12036007694499799
2013-04-23,947.8378274009317,0.12922097550819123
2013-04-24,940.556412506581,0.13872901291397025
2013-04-25,943.0675742727824,0.13484224317893778
2013-04-26,938.3746599517997,0.13980680742851412
2013-04-29,932.6524016986777,0.14318878465801232
2013-04-30,936.906418323798,0.13739412335319504
2013-05-01,948.4058392751982,0.12899412019864478
2013-05-02,935.9877355188881,0.1483713430637415
2013-05-03,926.1329942632983,0.16115490390588622
2013-05-06,949.3068572579131,0.14689995785865254
2013-05-07,972.8634131583887,0.13803033031617426
2013-05-08,989.1562648104654,0.12994461845154337
2013-05-09,980.4117116850218,0.14403617282960632
2013-05-10,981.0455869660237,0.14480460626288177
2013-05-13,992.7996738034014,0.13856146131258024
2013-05-14,1010.3251985374478,0.12978973970735055
2013-05-15,1011.5097353192963,0.13127203015750666
2013-05-16,1036.1693305795302,0.12291002143006594
2013-05-17,1043.5310665456025,0.12076224435842706
2013-05-20,1049.9462199107284,0.12495209364824664
2013-05-21,1041.0640698186924,0.13800518871084985
2013-05-22,1084.8899478085061,0.1342743280135928
2013-05-23,1112.5089617500157,0.12496769945812203
2013-05-24,1081.418926356921,0.17435520445512923
2013-05-28,1087.0128814622958,0.17155344184376836
2013-05-29,1085.8583265415095,0.17277055541607206
2013-05-30,1062.5348821737257,0.20369523883781185
2013-05-31,1047.6052174500917,0.21877616353815177
2013-06-03,1047.9593427679665,0.2052260163864827
2013-06-04,1050.3297286725206,0.19917835971459424
2013-06-05,1064.367371031843,0.18580853296926583
2013-06-06,1077.8282656198865,0.17428651524556404
2013-06-07,1093.222854314058,0.16321127448694467
2013-06-10,1087.2264659975779,0.17016727252641148
2013-06-11,1098.8418147319087,0.16075293636920124
2013-06-12,1102.5527268735013,0.15754569196888668
2013-06-13,1093.3771911827957,0.16769998536986302
2013-06-14,1119.50615073966,0.15427840793793304
2013-06-17,1143.6756701189151,0.14392975278365538
2013-06-18,1159.9138492971829,0.13562676476231783
2013-06-19,1170.9795885633332,0.13068166688573696
2013-06-20,1179.0554413123775,0.1278592090256406
2013-06-21,1182.2386555488165,0.12851070138155732
2013-06-24,1192.9773758149458,0.12786266889426606
2013-06-25,1180.9426075867425,0.14267056571319597
2013-06-26,1184.641489580404,0.14020472470796122
2013-06-27,1159.5749718689806,0.17263919123663718
2013-06-28,1167.2951092325175,0.1644675280394658
2013-07-01,1166.622695079727,0.16033662022906808
2013-07-02,1163.5019149560524,0.1615508692624039
2013-07-03,1168.6888596496808,0.15552554418242043
2013-07-05,1176.9659375116971,0.14667750644017816
2013-07-08,1181.1816851901701,0.1410241949485775
2013-07-09,1190.198254041239,0.13417864964482062
2013-07-10,1184.7072161506767,0.13959911770657288
2013-07-11,1177.96750951887,0.14566757039265665
2013-07-12,1177.618586144564,0.14469269687979752
2013-07-15,1173.174361400308,0.14515790115888821
2013-07-16,1167.4600295752928,0.14917643189527777
2013-07-17,1168.0557905396981,0.14657923757082214
2013-07-18,1170.7871930596882,0.14246539735091884
2013-07-19,1163.213404364785,0.14877958796547316
2013-07-22,1166.8014727573338,0.13991267376221705
2013-07-23,1166.7673864623332,0.13855979529262144
2013-07-24,1166.601499543309,0.13739836007929182
2013-07-25,1160.2550593092144,0.1426181020103293
2013-07-26,1151.8316858232483,0.14986509492786249
2013-07-29,1155.53300644552,0.1400954536196185
2013-07-30,1158.3313127849808,0.13626835059218242
2013-07-31,1156.4861164281874,0.1368115310436616
2013-08-01,1157.7133307993838,0.13449176717394049
2013-08-02,1150.3346908599083,0.14126264164632935
2013-08-05,1142.8148902993319,0.14458615044902706
2013-08-06,1150.7630177085455,0.13697494402186244
2013-08-07,1155.9485819027911,0.13184315000935354
2013-08-08,1166.9191771368542,0.12442242397622011
2013-08-09,1180.4443229995873,0.11712429790851406
2013-08-12,1172.205485679976,0.1288929649311098
2013-08-13,1170.0716886254534,0.13064789898921272
2013-08-14,1167.1092733455268,0.13297759070655155
2013-08-15,1171.3140163676674,0.12895437097405898
2013-08-16,1165.7205802744236,0.1342230998576717
2013-08-19,1172.8036569992912,0.1265763560088645
2013-08-20,1161.07728321491,0.1399834572831083
2013-08-21,1156.8585367198689,0.1427003121787104
2013-08-22,1154.021101526032,0.14367482599692982
2013-08-23,1151.1285423059217,0.1445945974315891
2013-08-26,1139.2563959410784,0.15345409981584582
2013-08-27,1143.4205033389226,0.1474575733701119
2013-08-28,1154.1367798586425,0.13875591394748424
2013-08-29,1151.319040254479,0.14049999380851347
2013-08-30,1136.6028699761493,0.15784482653198678
2013-09-03,1139.124611193193,0.14646226679256819
2013-09-04,1136.084589493703,0.14784748355987537
2013-09-05,1134.4746601586533,0.14760803615581913
2013-09-06,1133.0122975723798,0.14722057408074848
2013-09-09,1134.0391425095959,0.14151801347938844
2013-09-10,1146.9862463117931,0.1331211801232587
2013-09-11,1151.9320956180052,0.12927440413559002
2013-09-12,1141.8322134787047,0.14118760101929442
